p Int 3672 10063
n 3671 s
n 3672 t
a       583      582         10       1
a       584      585          6       1
a       585      584          6       1
a       577      586         10       1
a       586      577         10       1
a       586      587         10       1
a       587      586         10       1
a       587      588         11       1
a       588      587         11       1
a       579      589          6       1
a       589      579          6       1
a       590      591          9       1
a       591      590          9       1
a       592      593          6       1
a       593      592          6       1
a       590      594         10       1
a       594      590         10       1
a       595      596         10       1
a       596      595         10       1
a       597      598         10       1
a       598      597         10       1
a       593      599         10       1
a       599      593         10       1
a       596      600          9       1
a       600      596          9       1
a       592      601          9       1
a       601      592          9       1
a       599      602         10       1
a       602      599         10       1
a       599      603         10       1
a       603      599         10       1
a       604      605          9       1
a       605      604          9       1
a       605      606          9       1
a       606      605          9       1
a       606      607          9       1
a       607      606          9       1
a       600      608          9       1
a       608      600          9       1
a       597      609         10       1
a       609      597         10       1
a       610      611          9       1
a       611      610          9       1
a       611      612          9       1
a       612      611          9       1
a       613      614          9       1
a       614      613          9       1
a       607      615          9       1
a       615      607          9       1
a       611      616          9       1
a       616      611          9       1
a       609      617         11       1
a       617      609         11       1
a       617      618         10       1
a       618      617         10       1
a       616      619          9       1
a       619      616          9       1
a       620      621          6       1
a       621      620          6       1
a       607      622          6       1
a       622      607          6       1
a       621      623          6       1
a       623      621          6       1
a       623      624          6       1
a       624      623          6       1
a       620      625          9       1
a       625      620          9       1
a       619      626          9       1
a       626      619          9       1
a       613      626          9       1
a       626      613          9       1
a       626      627          9       1
a       627      626          9       1
a       625      628          9       1
a       628      625          9       1
a       628      629          6       1
a       629      628          6       1
a       630      631          9       1
a       631      630          9       1
a       627      632          9       1
a       632      627          9       1
a       628      633          9       1
a       633      628          9       1
a       634      635          6       1
a       635      634          6       1
a       627      636          9       1
a       636      627          9       1
a       635      637          6       1
a       637      635          6       1
a       638      639          9       1
a       639      638          9       1
a       640      641          9       1
a       641      640          9       1
a       642      643         10       1
a       643      642         10       1
a       644      645          6       1
a       645      644          6       1
a       646      647          9       1
a       647      646          9       1
a       639      647          9       1
a       647      639          9       1
a       648      649          9       1
a       649      648          9       1
a       648      650          9       1
a       650      648          9       1
a       651      652          9       1
a       652      651          9       1
a       653      654         10       1
a       654      653         10       1
a       654      655         10       1
a       655      654         10       1
a       653      656          9       1
a       656      653          9       1
a       656      657          6       1
a       657      656          6       1
a       655      658         11       1
a       658      655         11       1
a       657      658          6       1
a       658      657          6       1
a       658      659          9       1
a       659      658          9       1
a       657      659          6       1
a       659      657          6       1
a       659      660          6       1
a       660      659          6       1
a       661      662          9       1
a       662      661          9       1
a       661      663          6       1
a       663      661          6       1
a       301      664         11       1
a       664      301         11       1
a       561      665         10       1
a       665      561         10       1
a       318      326         10       1
a       326      318         10       1
a       326      357         10       1
a       357      326         10       1
a       369      666          6       1
a       666      369          6       1
a       650      656          9       1
a       656      650          9       1
a       608      613          9       1
a       613      608          9       1
a       174      184         11       1
a       184      174         11       1
a       667      668         11       1
a       668      667         11       1
a       417      668         11       1
a       668      417         11       1
a       163      669         13       1
a       669      163         13       1
a       670      671         13       1
a       671      670         13       1
a       670      672         11       1
a       672      670         11       1
a       673      674         13       1
a       674      673         13       1
a       671      675         13       1
a       675      671         13       1
a       163      236         13       1
a       236      163         13       1
a       172      672         11       1
a       672      172         11       1
a       172      179         11       1
a       179      172         11       1
a       674      676         13       1
a       676      674         13       1
a       208      227         11       1
a       227      208         11       1
a       204      677         11       1
a       677      204         11       1
a       174      678         11       1
a       678      174         11       1
a       678      679         11       1
a       679      678         11       1
a       205      680         13       1
a       680      205         13       1
a       216      678         11       1
a       678      216         11       1
a       216      681         11       1
a       681      216         11       1
a       218      678         11       1
a       678      218         11       1
a       295      681         13       1
a       681      295         13       1
a       267      295         13       1
a       295      267         13       1
a       250      267         13       1
a       267      250         13       1
a       218      682         11       1
a       682      218         11       1
a       242      683         13       1
a       683      242         13       1
a       242      684         13       1
a       684      242         13       1
a       251      685         13       1
a       685      251         13       1
a       684      686         11       1
a       686      684         11       1
a       686      687         13       1
a       687      686         13       1
a       687      688         13       1
a       688      687         13       1
a       688      689         11       1
a       689      688         11       1
a       689      690         13       1
a       690      689         13       1
a       691      692         11       1
a       692      691         11       1
a       690      693         11       1
a       693      690         11       1
a       693      694         11       1
a       694      693         11       1
a       301      694         13       1
a       694      301         13       1
a       301      695         13       1
a       695      301         13       1
a       310      685         13       1
a       685      310         13       1
a       310      312         13       1
a       312      310         13       1
a       278      696         11       1
a       696      278         11       1
a       695      697         13       1
a       697      695         13       1
a       355      696         11       1
a       696      355         11       1
a       316      324         11       1
a       324      316         11       1
a       316      355         11       1
a       355      316         11       1
a       327      698         11       1
a       698      327         11       1
a       327      699         11       1
a       699      327         11       1
a       328      332         11       1
a       332      328         11       1
a       312      700         13       1
a       700      312         13       1
a       335      698         13       1
a       698      335         13       1
a       328      336         11       1
a       336      328         11       1
a       336      342         11       1
a       342      336         11       1
a       342      345         11       1
a       345      342         11       1
a       335      701         13       1
a       701      335         13       1
a       347      697         11       1
a       697      347         11       1
a       343      702         11       1
a       702      343         11       1
a       692      702         11       1
a       702      692         11       1
a       345      363         11       1
a       363      345         11       1
a       347      703         11       1
a       703      347         11       1
a       363      703         11       1
a       703      363         11       1
a       367      702         11       1
a       702      367         11       1
a       373      704         13       1
a       704      373         13       1
a       703      705         11       1
a       705      703         11       1
a       373      379         13       1
a       379      373         13       1
a       367      706         11       1
a       706      367         11       1
a       380      706         11       1
a       706      380         11       1
a       380      707         11       1
a       707      380         11       1
a       379      385         13       1
a       385      379         13       1
a       385      708         13       1
a       708      385         13       1
a       393      706         11       1
a       706      393         11       1
a       709      710         13       1
a       710      709         13       1
a       393      398         11       1
a       398      393         11       1
a       398      401         11       1
a       401      398         11       1
a       401      711         11       1
a       711      401         11       1
a       405      711         11       1
a       711      405         11       1
a       712      713         11       1
a       713      712         11       1
a       405      714         11       1
a       714      405         11       1
a       714      715         11       1
a       715      714         11       1
a       714      716         11       1
a       716      714         11       1
a       412      713         11       1
a       713      412         11       1
a       716      717         11       1
a       717      716         11       1
a       412      718         11       1
a       718      412         11       1
a       718      719         11       1
a       719      718         11       1
a       425      717         11       1
a       717      425         11       1
a       710      720         13       1
a       720      710         13       1
a       425      721         11       1
a       721      425         11       1
a       421      720         11       1
a       720      421         11       1
a       474      722         11       1
a       722      474         11       1
a       584      723         11       1
a       723      584         11       1
a       586      723         11       1
a       723      586         11       1
a       586      588         11       1
a       588      586         11       1
a       481      724         11       1
a       724      481         11       1
a       721      724         11       1
a       724      721         11       1
a       481      725         11       1
a       725      481         11       1
a       726      727         11       1
a       727      726         11       1
a       484      725         13       1
a       725      484         13       1
a       430      728         11       1
a       728      430         11       1
a       476      491         11       1
a       491      476         11       1
a       729      730         11       1
a       730      729         11       1
a       421      430         11       1
a       430      421         11       1
a       731      732         11       1
a       732      731         11       1
a       501      732         11       1
a       732      501         11       1
a       499      502         11       1
a       502      499         11       1
a       501      514         11       1
a       514      501         11       1
a       514      516         11       1
a       516      514         11       1
a       499      731         11       1
a       731      499         11       1
a       502      733         11       1
a       733      502         11       1
a       516      734         11       1
a       734      516         11       1
a       729      735         11       1
a       735      729         11       1
a       524      539         11       1
a       539      524         11       1
a       539      541         11       1
a       541      539         11       1
a       491      729         11       1
a       729      491         11       1
a       730      735         11       1
a       735      730         11       1
a       500      730         11       1
a       730      500         11       1
a       524      735         11       1
a       735      524         11       1
a       406      711         11       1
a       711      406         11       1
a       429      736         11       1
a       736      429         11       1
a       736      737         11       1
a       737      736         11       1
a       711      738         11       1
a       738      711         11       1
a       406      713         11       1
a       713      406         11       1
a       713      739         11       1
a       739      713         11       1
a       739      740         11       1
a       740      739         11       1
a       740      741         11       1
a       741      740         11       1
a       429      741         11       1
a       741      429         11       1
a       461      732         11       1
a       732      461         11       1
a       424      742         11       1
a       742      424         11       1
a       719      742         11       1
a       742      719         11       1
a       424      743         11       1
a       743      424         11       1
a       571      744         11       1
a       744      571         11       1
a       562      571         11       1
a       571      562         11       1
a       744      745         11       1
a       745      744         11       1
a       584      745         11       1
a       745      584         11       1
a       562      746         11       1
a       746      562         11       1
a       734      746         11       1
a       746      734         11       1
a       747      748         11       1
a       748      747         11       1
a       747      749         11       1
a       749      747         11       1
a       715      749         11       1
a       749      715         11       1
a       750      751         11       1
a       751      750         11       1
a       714      718         11       1
a       718      714         11       1
a       413      718         11       1
a       718      413         11       1
a       751      752         11       1
a       752      751         11       1
a       752      753         11       1
a       753      752         11       1
a       416      754         11       1
a       754      416         11       1
a       754      755         11       1
a       755      754         11       1
a       416      668         11       1
a       668      416         11       1
a       668      721         11       1
a       721      668         11       1
a       377      384         11       1
a       384      377         11       1
a       384      756         11       1
a       756      384         11       1
a       750      756         11       1
a       756      750         11       1
a       461      737         11       1
a       737      461         11       1
a       374      757         11       1
a       757      374         11       1
a       374      758         11       1
a       758      374         11       1
a       441      758         11       1
a       758      441         11       1
a       441      759         11       1
a       759      441         11       1
a       503      759         11       1
a       759      503         11       1
a       503      760         11       1
a       760      503         11       1
a       761      762         11       1
a       762      761         11       1
a       554      570         11       1
a       570      554         11       1
a       570      763         11       1
a       763      570         11       1
a       583      763         10       1
a       763      583         10       1
a       583      764         10       1
a       764      583         10       1
a       765      766         11       1
a       766      765         11       1
a       766      767         11       1
a       767      766         11       1
a       768      769         10       1
a       769      768         10       1
a       770      771         10       1
a       771      770         10       1
a       638      771         11       1
a       771      638         11       1
a       651      772         10       1
a       772      651         10       1
a       651      773         10       1
a       773      651         10       1
a       774      775         11       1
a       775      774         11       1
a       776      777         11       1
a       777      776         11       1
a       531      533         11       1
a       533      531         11       1
a       484      778         11       1
a       778      484         11       1
a       554      779         11       1
a       779      554         11       1
a       780      781         10       1
a       781      780         10       1
a       764      781         10       1
a       781      764         10       1
a       765      780         11       1
a       780      765         11       1
a       543      727         11       1
a       727      543         11       1
a       519      778         10       1
a       778      519         10       1
a       538      782         10       1
a       782      538         10       1
a       519      783         10       1
a       783      519         10       1
a       779      782         11       1
a       782      779         11       1
a       779      784         13       1
a       784      779         13       1
a       776      785         11       1
a       785      776         11       1
a       531      785         11       1
a       785      531         11       1
a       687      786         11       1
a       786      687         11       1
a       787      788          6       1
a       788      787          6       1
a       314      788         11       1
a       788      314         11       1
a       314      789         11       1
a       789      314         11       1
a       789      790         11       1
a       790      789         11       1
a       791      792         11       1
a       792      791         11       1
a       154      155         11       1
a       155      154         11       1
a       159      160         11       1
a       160      159         11       1
a       162      669         11       1
a       669      162         11       1
a       155      164         11       1
a       164      155         11       1
a       160      793         11       1
a       793      160         11       1
a       220      793         11       1
a       793      220         11       1
a       164      794         11       1
a       794      164         11       1
a       223      795         11       1
a       795      223         11       1
a       795      796         11       1
a       796      795         11       1
a       796      797         11       1
a       797      796         11       1
a       797      798         11       1
a       798      797         11       1
a       794      799         11       1
a       799      794         11       1
a       800      801         11       1
a       801      800         11       1
a       372      800         11       1
a       800      372         11       1
a       379      802         11       1
a       802      379         11       1
a       549      803         11       1
a       803      549         11       1
a       549      804         11       1
a       804      549         11       1
a       805      806         11       1
a       806      805         11       1
a       580      610         11       1
a       610      580         11       1
a       764      807         10       1
a       807      764         10       1
a       804      808         11       1
a       808      804         11       1
a       764      809         10       1
a       809      764         10       1
a       808      810         10       1
a       810      808         10       1
a       594      810         10       1
a       810      594         10       1
a       811      812         11       1
a       812      811         11       1
a       604      812         11       1
a       812      604         11       1
a       595      603         10       1
a       603      595         10       1
a       766      813         11       1
a       813      766         11       1
a       604      622         11       1
a       622      604         11       1
a       603      814         11       1
a       814      603         11       1
a       814      815         11       1
a       815      814         11       1
a       816      817         11       1
a       817      816         11       1
a       818      819         10       1
a       819      818         10       1
a       632      820         11       1
a       820      632         11       1
a       819      820         10       1
a       820      819         10       1
a       622      821         11       1
a       821      622         11       1
a       817      822         11       1
a       822      817         11       1
a       822      823         11       1
a       823      822         11       1
a       632      636         11       1
a       636      632         11       1
a       636      824         11       1
a       824      636         11       1
a       637      824         11       1
a       824      637         11       1
a       646      823         11       1
a       823      646         11       1
a       637      825         11       1
a       825      637         11       1
a       646      826         11       1
a       826      646         11       1
a       826      827         10       1
a       827      826         10       1
a       155      828         11       1
a       828      155         11       1
a       220      829         11       1
a       829      220         11       1
a       229      828         11       1
a       828      229         11       1
a       201      829         11       1
a       829      201         11       1
a       207      830         10       1
a       830      207         10       1
a       207      228         10       1
a       228      207         10       1
a       831      832         10       1
a       832      831         10       1
a       229      833         11       1
a       833      229         11       1
a       831      833         10       1
a       833      831         10       1
a       163      237         11       1
a       237      163         11       1
a       228      834         10       1
a       834      228         10       1
a       835      836         10       1
a       836      835         10       1
a       245      837         10       1
a       837      245         10       1
a       259      837         10       1
a       837      259         10       1
a       837      838         10       1
a       838      837         10       1
a       266      838         11       1
a       838      266         11       1
a       266      839         11       1
a       839      266         11       1
a       304      836         11       1
a       836      304         11       1
a       304      840         11       1
a       840      304         11       1
a       280      841         11       1
a       841      280         11       1
a       287      798         10       1
a       798      287         10       1
a       691      842         11       1
a       842      691         11       1
a       287      289         10       1
a       289      287         10       1
a       289      692         10       1
a       692      289         10       1
a       299      834         11       1
a       834      299         11       1
a       841      843         11       1
a       843      841         11       1
a       237      844         11       1
a       844      237         11       1
a       337      844          9       1
a       844      337          9       1
a       340      843         10       1
a       843      340         10       1
a       340      346         10       1
a       346      340         10       1
a       346      363         10       1
a       363      346         10       1
a       801      845         11       1
a       845      801         11       1
a       337      846          9       1
a       846      337          9       1
a       393      847         10       1
a       847      393         10       1
a       408      845         11       1
a       845      408         11       1
a       396      848         11       1
a       848      396         11       1
a       428      848         11       1
a       848      428         11       1
a       741      848         11       1
a       848      741         11       1
a       433      741         11       1
a       741      433         11       1
a       428      849         11       1
a       849      428         11       1
a       433      850         11       1
a       850      433         11       1
a       850      851         11       1
a       851      850         11       1
a       438      724         11       1
a       724      438         11       1
a       438      851         11       1
a       851      438         11       1
a       443      724         11       1
a       724      443         11       1
a       754      852         11       1
a       852      754         11       1
a       443      852         11       1
a       852      443         11       1
a       469      853         11       1
a       853      469         11       1
a       460      483         11       1
a       483      460         11       1
a       486      853         11       1
a       853      486         11       1
a       486      517         11       1
a       517      486         11       1
a       517      734         11       1
a       734      517         11       1
a       594      595         10       1
a       595      594         10       1
a       618      854         10       1
a       854      618         10       1
a       618      855         11       1
a       855      618         11       1
a       620      855         11       1
a       855      620         11       1
a       620      856         11       1
a       856      620         11       1
a       624      856         10       1
a       856      624         10       1
a       822      857          9       1
a       857      822          9       1
a       821      857          9       1
a       857      821          9       1
a       858      859         11       1
a       859      858         11       1
a       858      860         11       1
a       860      858         11       1
a       827      861         10       1
a       861      827         10       1
a       860      862         11       1
a       862      860         11       1
a       862      863         11       1
a       863      862         11       1
a       863      864         11       1
a       864      863         11       1
a       449      456          6       1
a       456      449          6       1
a       456      482         10       1
a       482      456         10       1
a       449      852         11       1
a       852      449         11       1
a       469      792         11       1
a       792      469         11       1
a       736      849         11       1
a       849      736         11       1
a       472      792         10       1
a       792      472         10       1
a       460      472         11       1
a       472      460         11       1
a       453      865         11       1
a       865      453         11       1
a       453      485         11       1
a       485      453         11       1
a       493      498         10       1
a       498      493         10       1
a       498      733         10       1
a       733      498         10       1
a       513      733         10       1
a       733      513         10       1
a       849      865         11       1
a       865      849         11       1
a       485      493         11       1
a       493      485         11       1
a       513      521         10       1
a       521      513         10       1
a       513      529         10       1
a       529      513         10       1
a       577      866         10       1
a       866      577         10       1
a       577      723         11       1
a       723      577         11       1
a       597      723         11       1
a       723      597         11       1
a       597      813         11       1
a       813      597         11       1
a       552      746         11       1
a       746      552         11       1
a       561      867         11       1
a       867      561         11       1
a       552      561         11       1
a       561      552         11       1
a       548      665         11       1
a       665      548         11       1
a       556      665         11       1
a       665      556         11       1
a       560      867         11       1
a       867      560         11       1
a       548      734         11       1
a       734      548         11       1
a       575      744         11       1
a       744      575         11       1
a       744      868         11       1
a       868      744         11       1
a       598      868         11       1
a       868      598         11       1
a       598      807         11       1
a       807      598         11       1
a       587      618         11       1
a       618      587         11       1
a       201      869         11       1
a       869      201         11       1
a       235      869         10       1
a       869      235         10       1
a       827      870         10       1
a       870      827         10       1
a       654      870         10       1
a       870      654         10       1
a       644      871         10       1
a       871      644         10       1
a       644      861         10       1
a       861      644         10       1
a       772      872         11       1
a       872      772         11       1
a       550      551         11       1
a       551      550         11       1
a       551      746         11       1
a       746      551         11       1
a       550      784         11       1
a       784      550         11       1
a       779      873         13       1
a       873      779         13       1
a       545      873         13       1
a       873      545         13       1
a       545      874         13       1
a       874      545         13       1
a       727      874         11       1
a       874      727         11       1
a       576      866         11       1
a       866      576         11       1
a       576      745         10       1
a       745      576         10       1
a       745      868         10       1
a       868      745         10       1
a       832      875         10       1
a       875      832         10       1
a       819      876          9       1
a       876      819          9       1
a       818      877         10       1
a       877      818         10       1
a       157      878          9       1
a       878      157          9       1
a       879      880          6       1
a       880      879          6       1
a       184      881         11       1
a       881      184         11       1
a       454      463         10       1
a       463      454         10       1
a       354      882         10       1
a       882      354         10       1
a       882      883         10       1
a       883      882         10       1
a       353      883         10       1
a       883      353         10       1
a       352      884         10       1
a       884      352         10       1
a       883      884         10       1
a       884      883         10       1
a       350      885         10       1
a       885      350         10       1
a       882      885         10       1
a       885      882         10       1
a       884      886         10       1
a       886      884         10       1
a       356      886         10       1
a       886      356         10       1
a       886      887         10       1
a       887      886         10       1
a       885      888         10       1
a       888      885         10       1
a       364      888         10       1
a       888      364         10       1
a       888      889         10       1
a       889      888         10       1
a       887      890         10       1
a       890      887         10       1
a       361      890         10       1
a       890      361         10       1
a       884      891         10       1
a       891      884         10       1
a       882      892         10       1
a       892      882         10       1
a       886      893         10       1
a       893      886         10       1
a       891      893         10       1
a       893      891         10       1
a       891      892         10       1
a       892      891         10       1
a       893      894         10       1
a       894      893         10       1
a       893      895         10       1
a       895      893         10       1
a       885      896         10       1
a       896      885         10       1
a       892      896         10       1
a       896      892         10       1
a       895      897         10       1
a       897      895         10       1
a       890      897         10       1
a       897      890         10       1
a       890      898         10       1
a       898      890         10       1
a       371      898         10       1
a       898      371         10       1
a       894      899         10       1
a       899      894         10       1
a       889      900         10       1
a       900      889         10       1
a       896      900         10       1
a       900      896         10       1
a       901      902         10       1
a       902      901         10       1
a       891      903         10       1
a       903      891         10       1
a       892      904         10       1
a       904      892         10       1
a       903      904         10       1
a       904      903         10       1
a       903      905         10       1
a       905      903         10       1
a       899      905         10       1
a       905      899         10       1
a       905      906         10       1
a       906      905         10       1
a       899      906         10       1
a       906      899         10       1
a       906      907         10       1
a       907      906         10       1
a       896      908         10       1
a       908      896         10       1
a       908      909         10       1
a       909      908         10       1
a       902      910         10       1
a       910      902         10       1
a       898      910         10       1
a       910      898         10       1
a       903      911         10       1
a       911      903         10       1
a       911      912         10       1
a       912      911         10       1
a       905      912         10       1
a       912      905         10       1
a       912      913         10       1
a       913      912         10       1
a       906      913         10       1
a       913      906         10       1
a       909      914         10       1
a       914      909         10       1
a       904      914         10       1
a       914      904         10       1
a       911      915         10       1
a       915      911         10       1
a       897      916         10       1
a       916      897         10       1
a       915      917         10       1
a       917      915         10       1
a       912      917         10       1
a       917      912         10       1
a       917      918         10       1
a       918      917         10       1
a       913      918         10       1
a       918      913         10       1
a       900      919         10       1
a       919      900         10       1
a       900      920         10       1
a       920      900         10       1
a       908      920         10       1
a       920      908         10       1
a       920      921         10       1
a       921      920         10       1
a       916      922         10       1
a       922      916         10       1
a       913      923         10       1
a       923      913         10       1
a       922      924         10       1
a       924      922         10       1
a       916      924         10       1
a       924      916         10       1
a       910      924         10       1
a       924      910         10       1
a       924      925         10       1
a       925      924         10       1
a       918      926         10       1
a       926      918         10       1
a       923      927         10       1
a       927      923         10       1
a       926      927         10       1
a       927      926         10       1
a       922      928         10       1
a       928      922         10       1
a       927      928         10       1
a       928      927         10       1
a       921      929         10       1
a       929      921         10       1
a       929      930         10       1
a       930      929         10       1
a       930      931         10       1
a       931      930         10       1
a       920      931         10       1
a       931      920         10       1
a       919      932         10       1
a       932      919         10       1
a       921      932         10       1
a       932      921         10       1
a       929      932         10       1
a       932      929         10       1
a       914      933         10       1
a       933      914         10       1
a       931      934         10       1
a       934      931         10       1
a       934      935         10       1
a       935      934         10       1
a       935      936         10       1
a       936      935         10       1
a       933      936         10       1
a       936      933         10       1
a       936      937         10       1
a       937      936         10       1
a       937      938         10       1
a       938      937         10       1
a       915      938         10       1
a       938      915         10       1
a       938      939         10       1
a       939      938         10       1
a       917      939         10       1
a       939      917         10       1
a       939      940         10       1
a       940      939         10       1
a       918      940         10       1
a       940      918         10       1
a       940      941         10       1
a       941      940         10       1
a       919      942         10       1
a       942      919         10       1
a       941      943         10       1
a       943      941         10       1
a       928      943         10       1
a       943      928         10       1
a       943      944         10       1
a       944      943         10       1
a       928      944         10       1
a       944      928         10       1
a       944      945         10       1
a       945      944         10       1
a       925      945         10       1
a       945      925         10       1
a       945      946         10       1
a       946      945         10       1
a       925      946         10       1
a       946      925         10       1
a       947      948         10       1
a       948      947         10       1
a       946      949         10       1
a       949      946         10       1
a       910      949         10       1
a       949      910         10       1
a       940      950         10       1
a       950      940         10       1
a       939      951         10       1
a       951      939         10       1
a       952      953         10       1
a       953      952         10       1
a       936      954         10       1
a       954      936         10       1
a       937      954         10       1
a       954      937         10       1
a       955      956         10       1
a       956      955         10       1
a       955      957         10       1
a       957      955         10       1
a       954      958         10       1
a       958      954         10       1
a       952      959         10       1
a       959      952         10       1
a       932      960         10       1
a       960      932         10       1
a       930      961         10       1
a       961      930         10       1
a       960      962         10       1
a       962      960         10       1
a       961      963         10       1
a       963      961         10       1
a       934      963         10       1
a       963      934         10       1
a       963      964         10       1
a       964      963         10       1
a       935      964         10       1
a       964      935         10       1
a       965      966         10       1
a       966      965         10       1
a       965      967         10       1
